audiocap_id,youtube_id,start_time,caption
101885,zJp6MkgdW7o,11,Humming of an engine followed by hissing and spraying
101883,zJhW4B55Fn4,40,Sirens ring with humming of engines
101880,zJU-Cw1U9po,216,Rock music playing followed by someone whistling
101881,zJXGRIfXF6Y,30,A toilet flushing followed by a plastic clank as wind blows lightly into a microphone
37501,GelkPzrbjs8,23,Speech along with rain falling
37509,Gf1qrZrpNw4,30,A woman announces metal clings and people speak
82891,ksNYNQzevnA,28,Water runs in a sink and a man says a word
79974,ijOkz-BR26s,30,A fast car accelerates nearby
84026,lijoq-NufSU,30,Pigeons squawk with wind noise
75222,fJIdBwvqsSA,310,An electric motor buzzes while a male speaks followed by a sputtering engine with a male continuing to speak
84023,lieV4tZybdI,10,Chainsaw followed by speech
2146,-pqUnIiUxUA,190,Vibration of a vehicle not moving
2145,-pnkZnm77eU,30,The bird is heard softly as other small sounds are present
2144,-pmqKob1EHs,30,A vehicle trying to start its engine
2143,-pkU5qPn0k0,30,Water sound followed by male speech
2142,-pkImPe05bE,30,A woman giving a speech
2140,-pgmwA5EGbM,160,Man speaking foreign language and flipping fried food
4976,0zDvgFjUyCQ,30,A man speaks while faint beeps are heard
4970,0z5SvmTR7wM,30,A roaring sound and gurgling is present
4971,0z5TRiOKlX4,20,"A door is closed, light paper is rustled and a toilet is flushed"
4972,0z5zwQfRLMA,30,Bell ringing and man speaking with a motor sound in background
4973,0z97A0GYhAQ,20,Someone is typing on a keyboard
15731,5RQJHdDQ5ek,30,Birds are chattering and chirping while a dog barks once
15730,5RPDLz_RCbE,80,"A small motor is running, and metal whirring and whining are present"
34492,Eobr9odwZqo,180,Water rushes out of a faucet tap nearby
63568,XzZQkohnjMA,0,A few birds squawk and sing loudly
6822,1im77eJ6UM0,30,Women giving a speech
42550,Jt4a9yCLKsI,30,"A baby laughs repeatedly, and an adult male speaks in the background"
3276,0If55Cpao7E,0,A long burp and a long fart
3277,0If7N991aOs,30,"People are talking, then a sheep bleats, then the people continue talking"
14059,4ibh7OjGMmo,110,Sewing machine running and stopping
3272,0IUvWKmOb0I,110,Overhead aircraft sound
3273,0IbgnKOVg5A,180,Small creaks and rustles are occurring
14053,4iR-QQio7RY,30,A man is giving a speech
14050,4iPavyBp_J4,19,Dogs are barking and people are talking
14056,4iUcbr9rZFs,19,Moderately heavy rain is falling as birds chirp in the background
14055,4iU9i9BCuFU,30,A woman is giving a speech
14054,4iRT5NxtxRo,190,Man speaking and crinkling
15736,5RX4nIPSLd8,160,Hissing sound with steam
15739,5RbBKbw36sA,30,An engine running and sputtering
15738,5RaXgdulQNg,0,A motorcycle idles
70760,c1OEzBo0CNM,70,Rain falls nearby as wind blows briefly
38704,HQ3vgyfdBcI,30,A series of wave and water splashes are in the background while loud winds blow
38707,HQE8obUJ1U4,30,Fast scratches of something sharp onto plastic
52238,QBVzOW5nNkw,40,A large crowd talks and shouts as horns toot and sirens go off
30572,Cg0SyS9Ot4w,16,"A man is announcing to a crowd, an animal yips and whistling in the background"
30576,CgA4qDFtmcs,28,Some pigeons coo and then a man talks
30574,Cg0i2uig6CY,30,"A person whistles in the foreground, and then emergency vehicle sirens sound, followed by more whistling and sirens sounding again"
34857,F0vicyA7mwE,10,Children yelling with water streaming in the background
34856,F0j-0FaFwvM,10,A motorcycle engine running then accelerating
34851,F0LZcZXu68Q,30,A power tool drilling as wood briefly clanks
34853,F0WCD_WmbxU,50,Musical sound effects together with toilet flushing noises
30930,CsjKuTmHlIA,30,Rustling with some footsteps and wind blowing as a girl screams in the distance and men speak nearby
83550,lLz7dM_f7TA,30,A man talks nearby
47481,N4whZ_4Zldg,80,Water pouring from faucet and a man speaking
47482,N4z8-BAjCNw,30,Some birds tweet far away and a duck quacks nearby
47483,N50PYMsP47Y,30,Birds tweet in the background and small ducks quack and walk on the squishy ground while a man briefly talks
85861,n1tVKmGfaaI,10,A tool whirs and whines
18197,6_0DVyIhZB0,60,A man talks then children talk and laugh
18194,6Zv0plJBWeA,7,A dog is growling and barking
18192,6Zse5feLOe8,180,Music is played while waves are in momentum
18193,6ZtJlRzjDDA,40,A large vehicle revving its engine
18190,6Zomq5TEONw,30,A whooshing sound then a hitting sound
60,-0X1juZHG6I,30,Flushed water from a toilet
61,-0YCkmZS0pc,30,Splashes of water and a group humming a song
63,-0Zb56jXKGI,30,A baby cries while a man and two women speak
64,-0aiCtGjNXE,30,A engine running and then a man says something
65,-0awng26xQ8,30,A man is speaking and a vehicle engine revs up
66,-0bxym-fj54,20,A person is snoring loudly
67,-0cvcnYK5k4,260,Man speaking with faint engine running in background
83086,l0drdxSOlCM,20,A baby cries quickly and then slows down a moment
93110,sWpbV91FTTs,50,A sewing machine runs slowly
509,-BWdysYwiQk,30,A man is speaking in a foreign language
507,-BPxYc16VZ4,30,Moter boat running through water with wind in background
505,-BL3E3sLc78,30,A babel of voices with a whining noise in the background
503,-BJCsQRd4wI,580,"Female voice, shuffling paper"
500,-BEt_WLaM_8,30,Angry dog growling and barking
501,-BF5MwxM3iY,30,Dogs barking and splashing and a TV muffled in the background
90582,qa6sXXzS_zM,30,A man speaking as plastic thumps three times while a crowd of people talk in the background
15011,57kgQxOw8Hs,10,A baby laughter
15013,57lzoFq241o,21,Moderate wind with multiple people speaking in background
15016,57py4L3U14w,0,Vehicle engine running followed by high pitch acceleration
15017,57q1DKPOLYg,40,A woman is speaking while dishes are noisily moved about
15018,57q6G9Ss8NE,30,Dog growling with woman speaking
99237,xDKXJHsKX80,120,"Hard rain is falling and splashing, hard wind is blowing, and thunder is crashing"
30398,C_PUiLfb_lk,30,Spraying followed by brief silence and then more spraying
16820,5wNwWjkXoXI,30,A man speaking
77816,hB4I5F7_RJU,400,A man speeches while an audience cheers
50829,PFryOKLDmwI,280,"Large metal bells are clanging, and quiet clattering is present in the foreground"
7839,28uKkF5kal0,30,A woman talks as a horse clip-clops
16822,5wScdWqlS0c,30,"Chain hitting metal, then a hiss sound"
19835,7K_-T-XmPOU,30,A young woman giving a speech to a crowd
31625,DFd1VIcYRG8,120,"Ocean waves are splashing with wind noise, and a man speaks"
31627,DFlEAwRglGI,110,Insect buzzing as a man talks with another man speaking with some wood shuffling
19833,7KYaED15NVU,30,Wind blows in the microphone as a boat engine runs
72336,dBVKKT3Zs0I,190,Wind noise with cutlery moving and people talking
72337,dB_I0Js52Mo,30,A man is talking then someone makes a noise
19830,7KUNpuyNUuk,490,Fingers typing fast on a keyboard
100187,xz6IFHbr_Ac,0,An engine roars loudly
16827,5wba6K0ksp4,12,A cat meowing and a woman speaking
7830,28ggvtWJIz4,40,A woman and child speaking
16829,5wejTnHEa9c,50,Food sizzles while a woman speaks and music plays in the background
88462,p09CmHYWtVA,26,Water running and dripping followed by gurgling
88465,p0IE1QSPAcI,500,Waves crash as wind blows nearby
100458,yBDQhOjlxL8,30,Rain falls hard and people speak as traffic passes
42282,JhXJd2qfYeQ,7,A crowd cheers as some muffled thumps and bumps happen
100454,yB6MI4L1JAE,80,A man speaking with birds chirping and wind blowing
100452,yB4XQ81oqsQ,0,"A person makes farting noises, followed by a baby laughing nearby"
100450,yB3GEKA1ugI,0,Small animals chirping and yipping followed by a loud engine roar and a man speaking
63670,Y3k0ZiaMb3M,0,A scream is followed by a man laughing then bleats
19838,7KdSGBzXvz8,130,A steam train is chugging along and blows its horn a couple of times
15437,5JOQjHoH3qg,30,"Multiple burps occur, and a young adult male begins to speak"
33656,ELt8omy-ZkM,0,An vehicle moves fast then a horn is triggered followed by a crash
35810,Fdb3UCmDXI4,360,Continuous railroad track noise is interspersed with a blaring train horn
7837,28qHQIzyR5Y,130,"People laugh and talk as animals yap, whine and bark"
35814,Fdi28L5j0Pw,30,People talk quietly nearby as a bus hums in the distance
35815,FdjAFMO6gsA,8,Vibrations and clicking of an idling engine
97584,vzwR8oLuNXs,10,A clicking noise and buzzing followed by an engine starting then revving
32898,Dukr0ws_e4E,30,A male speaking a monologue
15434,5JLaqrerbhg,26,Continuous water movement
37334,GYe3FyKJ_u8,30,Humming as a woman speaks over a microphone with her voice echoing followed by applause
33658,ELzD1NjP9q8,30,A woman speech while moving objects
97581,vzsQrqgTmM0,10,A helicopter is flying close and slow chugging away with a little wind noise on the mic
4152,0e4h1ETgh3o,30,Crickets chirping and then a horse blowing air out
4150,0e2iNqSDeA0,30,Two women speak over quiet smacks
4157,0eE-ekO1HKE,30,An engine working
4154,0e5W2EMMwCc,30,Man whistles and talks to a dog that's whining and begging
4155,0e75BCvaDPk,30,A car engine is started and idles
4158,0eF3KkaMBOY,30,A young male speaks as a small door opens
86073,nBmy77e97xs,30,Wind blowing hard with faint birds chirping
69536,b8UU3GGaofA,30,Duck quacking followed by a person speaking
15435,5JLoaLgFb64,30,A group of clocks ticking
37333,GYaOcm8K7XE,490,A bus driving by followed by tires squealing as wind blows into a microphone
34725,Ewb29ij9HFU,0,A toilet flushes and quickly swooshes in the bowl
34728,EwgCbTNI6RM,30,A rooster and other poultry making noise
97887,wBnRLl7fTSE,30,Helicopter drone running
43567,KYwLCuV7VCU,20,A child speaking and a baby crying
72556,dMY9WjcmEk0,30,A man whispers before a bird calls followed by a man whispering
97886,wBluYLINAFs,30,"A drill rotates quickly nearby, followed by a person speaking"
43562,KYcqHTHiE9E,30,Clip clop of horse running with a male speaking
19643,7Ezy4HHGTP0,30,A clock is ticking quietly
19642,7EzS_XC6suA,140,A machine making engine sounds with a man talking in the background
19645,7F4nlvdv9dU,20,A vehicle engine revs then something clicks
19646,7F5hgeKFX4k,100,Several beeps go off and a man speaks in a deep voice
19648,7FBVj87sY6U,450,A man speaks followed by a clang and a beep
74897,f4OI0NVZtWc,220,An helicopter moves far away while wind blows
74890,f3hvlOZbMEQ,10,A lizard making a squeaking sound
74892,f4-0ZlzwaTA,30,Multiple pops followed by typing. Glass breaking
17563,6GR5MBpbiRc,340,A man talking while crumpling paper
17560,6GNcGa0GPDE,30,A pig oinks and a door squeaks
17561,6GPAfkrHrTE,8,A speedboat running with a loud engine noise humming
17566,6GX3MBwj2_M,0,"A dog is growling and barking, a chicken is cackling, metal clinks, and an adult male is speaking in the background"
17564,6GW2IJDwr6A,30,"Animals are bleating, and adult males are speaking and also attempting to bleat"
30301,CXOBCe5Y2ZY,30,A loud motor vehicle engine accelerates and then decelerates
17568,6G_D-Qpw5hI,30,A crowd clapping before a woman speaks
15430,5JEmsjG0C2Y,200,"An adult male speaks and slight thumping occurs, and metal beating and scraping occur"
13412,4T--PxD5Iag,30,Vehicles are speeding by
13410,4SsVe5x9f7U,30,A railroad crossing dings and a train honks its horn
13411,4SvmlTXaBwE,30,Rain falls and a piano plays music
13417,4T5yRwoLWZw,30,Kids screaming and having fun
13415,4T2VYN6ddXk,30,"A horse is walking, a dog is barking, the wind is blowing, and adult males speak in the background"
100276,y2MgQBHycNs,430,A man speaks as crickets chirp
13418,4T9-WDyI7qM,30,Vibrating hypnotic music is playing
13419,4TAtecek5NA,30,"An adult male is speaking, and water is splashing and gurgling"
15431,5JGmQx6-Xn0,19,Low rumbling of an idling engine
46421,MQOGykg6mJI,40,An engine buzzing intermittently followed by silence
101418,yyGk2dAOjZM,50,Male speech and laughter followed by baaing and more speech
101411,yxwjmK5FKPw,26,Whimpering and distant speech
101410,yxw5Z-51bog,0,Ducks quack as a woman talks followed by a tap and laughter
101413,yxyKNnPONPI,210,"An adult male speaks, gunshots occur, and music plays and more gunshots occur as the adult male and another adult male speak and laugh"
101412,yxwxNKHS2q8,0,Brief speech followed by some clanking and then an engine starting and idling
101414,yy0j8iZKZAw,90,Waves crashing and a strong wind
101417,yyCFQKINcp0,30,Squealing of a pig with some bangs and people speaking
101416,yy6puJJD8xk,30,White noise together with a distant thunder.
20612,7hIpyVoK_h4,80,A beep goes off several times with pauses in between
20613,7hPYtvnWc0o,30,Door being closed then a girl speaks in the background other voices are being played
20610,7hDmAonJP-0,150,A helicopter passes as people speak and wind blows
20616,7hVPgGM_lxQ,30,A baby is crying and a man and woman laugh and talk
20617,7hWENAfcY0U,210,The thunderstorm grows louder as it approaches
20618,7hWLLO2eLk8,30,A young girl is giving a speech nervously
20619,7hZT_bU9eIo,150,An engine revs and speeds as music plays
95696,uWkpKQCxrhs,40,Dishes clang and a can opens up
81934,kC2t97-pw5Q,20,A motorcycle runs and then idles
81935,kC6sAth8REI,140,"Wood is being hammered on, followed by sawing"
85037,mTWi9lqPmOQ,530,Faint gunshots are in the background when a man speaks followed by louder gunshots and explosions
89981,q8APMm8xb3o,220,A train horn is triggered several times while a train moves getting closer
80042,imPEBh4pEOQ,0,Quiet rustling followed by a whoosh and then silence
85033,mTO7T_4Uw8M,20,Some sheep bleat followed by a man speech
57335,TfQPGGOFOeA,180,Hissing and humming followed by a whistle blowing
80048,imbp68i3pxo,30,Humming and vibrations of an engine with wind blowing and people speaking as tires squeal
60650,Vwyg0NDGzIE,240,Train going down tracks blowing horn twice
85039,mTfkdSSZQfM,20,"A motorbike engine idles and knocks, then it repeatedly revs up and buzzes"
6065,1QK5WA4dK4o,400,Clanging of kitchen utensils and cookware
6066,1QLdlIqDyHA,10,Engine running with heavy wind
6060,1QEQN0j4v4M,60,A man speaking followed by typing on a keyboard
6061,1QErXv8joBs,30,A female giving a speech into a microphone
6062,1QFdLEJ5blM,7,Water gurgling or swirling
6063,1QIG1xsqfz8,0,A faint voice is heard as a drill goes off while a vehicle passes by
42216,JeyJb-yitkI,0,Ominous music with rustling followed by a brief bang
6068,1QR8acH95Ho,40,"An engine roars and tires squeal, wind blows hard"
6069,1QRtdNmTf8g,30,Dogs bark quietly
48478,NiEES_aF9TM,0,Bells loudly tolling
95699,uWn75DAjv44,430,Paper crinkling then a man speaks
48473,Ni3JONxeuCk,5,An electric engine works
10039,327kY5ibeuw,110,Breathing and snoring loudly
10038,325DCB6Jj9s,28,Loud engine revving then idling
10034,320_d2As-48,18,Dog barking and people laughing
10036,323uKBR-l4o,30,A cat meows several times
10032,32-FZN6OveM,30,Women giving a speech
46696,M_qMekrt4pM,150,A woman speaks while a child screams and cries
7379,1xZDoVUV3P8,0,Engines speed up and tires squeal
7378,1xXuzgmJpS4,10,Footsteps crunch leaves while birds and animals fill the background
7372,1xKjn4TvYyo,30,Clock tick locking
7371,1xKLPsJx7E0,140,A loud airplane engine
7370,1xJf6shfrX8,30,Large truck motor running
7376,1xTMKVBMU0Y,120,An aircraft rumbles outside
7375,1xS0kFF21LM,30,Cars are racing by
7374,1xQC_U6Pvv8,30,Women talking outdoors
11928,3o7ZM6B3YxU,30,An emergency siren warbles while other sirens blare
11920,3nueHZCDtYc,30,Engine running quietly
11921,3numPLvVaI0,15,Beeping of several car horns
11925,3o-GXffFaXQ,30,"A man and woman speak, spraying"
11926,3o2LBSJj5rk,30,Water is splashing down
11927,3o2UsBnom5Q,0,A pig is oinking
59162,UxErdCL26hc,560,A man talks while tapping some objects
84346,lxVT6iqlJ2k,27,A series of lips kissing followed by a cat meowing a woman talking
